timestamp,user_id,username,department,resource_id,resource_name,resource_type,action,is_successful,is_anomaly,is_admin
2025-05-05 14:31:52.093320,44,nicholasbartlett,Finance,43,functions-employee-459,Functions,Read,True,False,
2025-05-05 09:31:52.093320,33,taylorwhite,Finance,73,vm-billion-858,VM,Delete,True,False,
2025-05-05 21:29:52.093320,32,rodrigueznatalie,Sales,58,functions-central-514,Functions,Update,True,False,
2025-05-05 12:20:52.093320,26,ellisana,IT,86,database-article-540,Database,Update,True,False,
2025-05-05 20:14:52.093320,15,millerjessica,Finance,67,functions-drive-59,Functions,Read,True,False,
2025-05-05 17:07:52.093320,23,garrettchristine,Marketing,90,storage-north-682,Storage,Update,True,False,
2025-05-05 13:23:52.093320,27,josephspears,Marketing,3,storage-officer-499,Storage,Delete,True,False,
2025-05-05 10:47:52.093320,47,brownsteven,Engineering,9,database-rich-943,Database,Update,True,False,
2025-05-05 17:02:52.093320,2,jamiecarr,Sales,91,functions-institution-261,Functions,Read,True,False,
2025-05-05 10:56:52.093320,19,karensavage,IT,60,appservice-another-267,AppService,Delete,True,False,
2025-05-05 03:56:52.093320,13,amysandoval,Finance,70,functions-site-259,Functions,Create,True,False,
2025-05-05 12:23:52.093320,29,staceyyang,Engineering,30,storage-hear-588,Storage,Read,True,False,
2025-05-05 12:13:52.093320,8,emily25,IT,34,appservice-yet-402,AppService,Delete,True,False,
2025-05-05 12:20:52.093320,28,claytonmercer,IT,15,database-environmental-36,Database,Delete,True,False,
2025-05-05 17:56:52.093320,21,richard80,Sales,23,functions-PM-360,Functions,Update,True,False,
2025-05-05 12:10:52.093320,6,brivera,Sales,33,database-play-238,Database,Read,True,False,
2025-05-05 23:36:52.093320,10,xswanson,Engineering,7,appservice-wonder-227,AppService,Delete,True,False,
2025-05-05 14:01:52.093320,4,stephencruz,Marketing,81,functions-group-463,Functions,Create,True,False,
2025-05-05 17:57:52.093320,7,owenskimberly,Engineering,92,functions-process-289,Functions,Delete,True,False,
2025-05-05 15:22:52.093320,32,rodrigueznatalie,Sales,37,functions-two-378,Functions,Delete,True,False,
2025-05-05 10:01:52.093320,20,williamwoods,IT,36,storage-large-638,Storage,Read,True,False,
2025-05-05 15:39:52.093320,41,sandrawatkins,Marketing,15,database-environmental-36,Database,Delete,True,False,
2025-05-05 11:28:52.093320,0,conniegreer,IT,10,appservice-foreign-821,AppService,Read,True,False,
2025-05-05 13:27:52.093320,43,rosejessica,Marketing,32,database-end-975,Database,Read,True,False,
2025-05-05 04:44:52.093320,0,conniegreer,IT,78,vm-control-919,VM,Read,True,False,
2025-05-05 13:34:52.093320,36,qthomas,Sales,36,storage-large-638,Storage,Update,True,False,
2025-05-05 11:29:52.093320,20,williamwoods,IT,65,appservice-even-545,AppService,Delete,True,False,
2025-05-05 10:54:52.093320,27,josephspears,Marketing,73,vm-billion-858,VM,Create,True,False,
2025-05-05 13:15:52.093320,28,claytonmercer,IT,53,database-model-991,Database,Delete,True,False,
2025-05-05 09:38:52.093320,29,staceyyang,Engineering,93,functions-mother-995,Functions,Update,True,False,
2025-05-05 13:34:52.093320,46,rvalencia,Engineering,54,vm-behavior-399,VM,Read,True,False,
2025-05-05 13:10:52.093320,20,williamwoods,IT,5,vm-early-913,VM,Delete,True,False,
2025-05-05 10:35:52.093320,22,joshuagarrison,Engineering,91,functions-institution-261,Functions,Update,True,False,
2025-05-05 11:24:52.093320,25,marshallkyle,Marketing,56,database-pull-702,Database,Read,True,False,
2025-05-05 12:18:52.093320,47,brownsteven,Engineering,92,functions-process-289,Functions,Read,True,False,
2025-05-05 00:18:52.093320,31,merrittjoseph,Marketing,3,storage-officer-499,Storage,Update,True,False,
2025-05-05 17:35:52.093320,32,rodrigueznatalie,Sales,80,vm-figure-753,VM,Update,True,False,
2025-05-05 10:48:52.093320,17,emolina,Marketing,25,storage-feeling-738,Storage,Update,True,False,
2025-05-05 14:11:52.093320,15,millerjessica,Finance,9,database-rich-943,Database,Read,True,False,
2025-05-05 00:48:52.093320,5,christopher97,Finance,74,storage-cause-30,Storage,Read,True,False,
2025-05-05 09:51:52.093320,35,darrell56,Sales,18,functions-money-576,Functions,Delete,True,False,
2025-05-05 16:16:52.093320,37,robertmaxwell,IT,1,functions-particular-583,Functions,Create,True,False,
2025-05-05 04:48:52.093320,4,stephencruz,Marketing,87,vm-consumer-532,VM,Create,True,False,
2025-05-05 00:21:52.093320,14,sandrawright,Finance,82,functions-organization-844,Functions,Delete,True,False,
2025-05-05 13:00:52.093320,28,claytonmercer,IT,1,functions-particular-583,Functions,Read,True,False,
2025-05-05 10:07:52.093320,18,briannafox,Engineering,20,storage-they-816,Storage,Read,True,False,
2025-05-05 17:25:52.093320,26,ellisana,IT,69,appservice-seven-327,AppService,Read,True,False,
2025-05-05 04:01:52.093320,44,nicholasbartlett,Finance,8,database-wonder-917,Database,Read,True,False,
2025-05-05 01:59:52.093320,18,briannafox,Engineering,62,database-factor-284,Database,Update,True,False,
2025-05-05 14:34:52.093320,49,alexanderdaugherty,IT,83,storage-give-421,Storage,Read,True,False,
2025-05-05 09:40:52.093320,12,zmendoza,Marketing,59,database-model-12,Database,Delete,True,False,
2025-05-05 17:49:52.093320,35,darrell56,Sales,36,storage-large-638,Storage,Update,True,False,
2025-05-05 09:29:52.093320,23,garrettchristine,Marketing,53,database-model-991,Database,Delete,True,False,
2025-05-05 17:38:52.093320,10,xswanson,Engineering,91,functions-institution-261,Functions,Create,True,False,
2025-05-05 15:25:52.093320,0,conniegreer,IT,53,database-model-991,Database,Read,True,False,
2025-05-05 15:44:52.093320,26,ellisana,IT,15,database-environmental-36,Database,Delete,True,False,
2025-05-05 15:32:52.093320,43,rosejessica,Marketing,42,storage-measure-758,Storage,Create,True,False,
2025-05-05 09:04:52.093320,25,marshallkyle,Marketing,66,database-future-734,Database,Create,False,False,
2025-05-05 17:51:52.093320,1,slawrence,Sales,79,storage-shake-154,Storage,Create,True,False,
2025-05-05 11:09:52.093320,13,amysandoval,Finance,89,vm-hundred-61,VM,Delete,True,False,
2025-05-05 10:05:52.093320,33,taylorwhite,Finance,60,appservice-another-267,AppService,Delete,True,False,
2025-05-05 06:55:52.093320,31,merrittjoseph,Marketing,7,appservice-wonder-227,AppService,Read,True,False,
2025-05-05 17:18:52.093320,0,conniegreer,IT,10,appservice-foreign-821,AppService,Update,True,False,
2025-05-05 17:34:52.093320,29,staceyyang,Engineering,68,functions-direction-809,Functions,Delete,True,False,
2025-05-05 15:22:52.093320,31,merrittjoseph,Marketing,49,storage-national-371,Storage,Update,True,False,
2025-05-05 12:20:52.093320,32,rodrigueznatalie,Sales,92,functions-process-289,Functions,Delete,True,False,
2025-05-05 09:43:52.093320,11,emilysnyder,Engineering,40,functions-month-481,Functions,Read,True,False,
2025-05-05 13:29:52.093320,6,brivera,Sales,54,vm-behavior-399,VM,Update,True,False,
2025-05-05 17:11:52.093320,32,rodrigueznatalie,Sales,66,database-future-734,Database,Create,True,False,
2025-05-05 11:18:52.093320,1,slawrence,Sales,67,functions-drive-59,Functions,Delete,True,False,
2025-05-05 12:27:52.093320,39,znorton,Finance,5,vm-early-913,VM,Update,True,False,
2025-05-05 16:06:52.093320,15,millerjessica,Finance,0,appservice-region-146,AppService,Update,False,False,
2025-05-05 17:03:52.093320,29,staceyyang,Engineering,9,database-rich-943,Database,Read,True,False,
2025-05-05 21:58:52.093320,34,mayoderrick,Sales,2,storage-everyone-883,Storage,Update,True,False,
2025-05-05 15:01:52.093320,0,conniegreer,IT,73,vm-billion-858,VM,Delete,True,False,
2025-05-05 06:44:52.093320,36,qthomas,Sales,72,appservice-stage-182,AppService,Update,True,False,
2025-05-05 11:07:52.093320,41,sandrawatkins,Marketing,56,database-pull-702,Database,Update,True,False,
2025-05-05 09:36:52.093320,48,kgordon,Engineering,14,appservice-establish-158,AppService,Create,True,False,
2025-05-05 11:06:52.093320,40,amyterry,Marketing,8,database-wonder-917,Database,Update,True,False,
2025-05-05 17:22:52.093320,48,kgordon,Engineering,41,storage-from-896,Storage,Create,True,False,
2025-05-05 12:19:52.093320,25,marshallkyle,Marketing,19,storage-yeah-751,Storage,Update,True,False,
2025-05-05 17:32:52.093320,36,qthomas,Sales,9,database-rich-943,Database,Create,True,False,
2025-05-05 05:49:52.093320,0,conniegreer,IT,95,database-ten-199,Database,Delete,True,False,
2025-05-05 15:03:52.093320,6,brivera,Sales,34,appservice-yet-402,AppService,Read,True,False,
2025-05-05 12:00:52.093320,27,josephspears,Marketing,60,appservice-another-267,AppService,Delete,True,False,
2025-05-05 12:40:52.093320,45,martinezalyssa,Finance,55,appservice-military-199,AppService,Read,True,False,
2025-05-05 13:28:52.093320,28,claytonmercer,IT,37,functions-two-378,Functions,Update,True,False,
2025-05-05 12:38:52.093320,39,znorton,Finance,51,appservice-economic-209,AppService,Delete,True,False,
2025-05-05 11:46:52.093320,18,briannafox,Engineering,74,storage-cause-30,Storage,Update,True,False,
2025-05-05 10:15:52.093320,18,briannafox,Engineering,27,storage-possible-820,Storage,Update,True,False,
2025-05-05 15:12:52.093320,48,kgordon,Engineering,37,functions-two-378,Functions,Delete,True,False,
2025-05-05 11:15:52.093320,46,rvalencia,Engineering,82,functions-organization-844,Functions,Read,True,False,
2025-05-05 06:23:52.093320,41,sandrawatkins,Marketing,90,storage-north-682,Storage,Read,True,False,
2025-05-05 13:08:52.093320,38,johnproctor,Marketing,94,storage-work-59,Storage,Read,True,False,
2025-05-05 10:26:52.093320,39,znorton,Finance,80,vm-figure-753,VM,Read,True,False,
2025-05-05 12:33:52.093320,49,alexanderdaugherty,IT,94,storage-work-59,Storage,Read,True,False,
2025-05-05 10:19:52.093320,48,kgordon,Engineering,75,vm-sport-20,VM,Create,True,False,
2025-05-05 09:02:52.093320,39,znorton,Finance,46,storage-owner-71,Storage,Create,True,False,
2025-05-05 17:26:52.093320,21,richard80,Sales,87,vm-consumer-532,VM,Delete,True,False,
2025-05-05 10:48:52.093320,14,sandrawright,Finance,68,functions-direction-809,Functions,Update,True,False,
2025-05-05 13:29:52.093320,2,jamiecarr,Sales,75,vm-sport-20,VM,Delete,True,False,
2025-05-05 17:21:52.093320,17,emolina,Marketing,82,functions-organization-844,Functions,Read,False,False,
2025-05-05 10:13:52.093320,4,stephencruz,Marketing,31,vm-star-138,VM,Delete,True,False,
2025-05-05 21:59:52.093320,5,christopher97,Finance,76,appservice-surface-710,AppService,Read,True,False,
2025-05-05 15:12:52.093320,25,marshallkyle,Marketing,96,storage-change-199,Storage,Create,True,False,
2025-05-05 09:24:52.093320,19,karensavage,IT,41,storage-from-896,Storage,Update,True,False,
2025-05-06 15:38:52.093320,31,merrittjoseph,Marketing,89,vm-hundred-61,VM,Update,True,False,
2025-05-06 12:01:52.093320,9,brandon27,Engineering,23,functions-PM-360,Functions,Update,True,False,
2025-05-06 09:36:52.093320,14,sandrawright,Finance,48,database-wall-832,Database,Update,True,False,
2025-05-06 17:28:52.093320,42,maldonadojohn,Marketing,11,vm-charge-435,VM,Create,True,False,
2025-05-06 13:32:52.093320,25,marshallkyle,Marketing,81,functions-group-463,Functions,Update,True,False,
2025-05-06 02:26:52.093320,35,darrell56,Sales,24,vm-charge-568,VM,Delete,True,False,
2025-05-06 05:24:52.093320,12,zmendoza,Marketing,12,vm-like-137,VM,Delete,True,False,
2025-05-06 12:12:52.093320,10,xswanson,Engineering,39,functions-center-548,Functions,Delete,True,False,
2025-05-06 16:38:52.093320,28,claytonmercer,IT,12,vm-like-137,VM,Delete,True,False,
2025-05-06 09:06:52.093320,31,merrittjoseph,Marketing,46,storage-owner-71,Storage,Create,True,False,
2025-05-06 17:58:52.093320,30,ydennis,Engineering,68,functions-direction-809,Functions,Read,True,False,
2025-05-06 10:39:52.093320,26,ellisana,IT,7,appservice-wonder-227,AppService,Read,True,False,
2025-05-06 12:42:52.093320,31,merrittjoseph,Marketing,49,storage-national-371,Storage,Read,True,False,
2025-05-06 14:33:52.093320,5,christopher97,Finance,85,appservice-child-158,AppService,Update,True,False,
2025-05-06 14:47:52.093320,30,ydennis,Engineering,54,vm-behavior-399,VM,Update,False,False,
2025-05-06 11:40:52.093320,25,marshallkyle,Marketing,63,vm-traditional-417,VM,Read,True,False,
2025-05-06 09:18:52.093320,39,znorton,Finance,11,vm-charge-435,VM,Read,True,False,
2025-05-06 14:45:52.093320,49,alexanderdaugherty,IT,53,database-model-991,Database,Create,True,False,
2025-05-06 13:34:52.093320,40,amyterry,Marketing,95,database-ten-199,Database,Delete,True,False,
2025-05-06 11:32:52.093320,47,brownsteven,Engineering,35,functions-project-884,Functions,Update,True,False,
2025-05-06 12:59:52.093320,4,stephencruz,Marketing,59,database-model-12,Database,Create,True,False,
2025-05-06 08:24:52.093320,15,millerjessica,Finance,56,database-pull-702,Database,Delete,True,False,
2025-05-06 11:05:52.093320,15,millerjessica,Finance,43,functions-employee-459,Functions,Read,True,False,
2025-05-06 20:36:52.093320,20,williamwoods,IT,92,functions-process-289,Functions,Update,True,False,
2025-05-06 09:15:52.093320,22,joshuagarrison,Engineering,5,vm-early-913,VM,Read,True,False,
2025-05-06 04:41:52.093320,36,qthomas,Sales,23,functions-PM-360,Functions,Delete,True,False,
2025-05-06 16:29:52.093320,25,marshallkyle,Marketing,90,storage-north-682,Storage,Create,True,False,
2025-05-06 09:19:52.093320,49,alexanderdaugherty,IT,99,functions-fill-703,Functions,Delete,True,False,
2025-05-06 17:46:52.093320,32,rodrigueznatalie,Sales,64,database-represent-767,Database,Create,True,False,
2025-05-06 13:27:52.093320,49,alexanderdaugherty,IT,99,functions-fill-703,Functions,Create,True,False,
2025-05-06 10:33:52.093320,2,jamiecarr,Sales,65,appservice-even-545,AppService,Delete,True,False,
2025-05-06 12:44:52.093320,25,marshallkyle,Marketing,48,database-wall-832,Database,Delete,True,False,
2025-05-06 15:51:52.093320,7,owenskimberly,Engineering,48,database-wall-832,Database,Delete,True,False,
2025-05-06 14:53:52.093320,6,brivera,Sales,75,vm-sport-20,VM,Read,True,False,
2025-05-06 10:13:52.093320,17,emolina,Marketing,14,appservice-establish-158,AppService,Create,True,False,
2025-05-06 20:44:52.093320,44,nicholasbartlett,Finance,77,appservice-plant-121,AppService,Create,True,False,
2025-05-06 15:56:52.093320,5,christopher97,Finance,67,functions-drive-59,Functions,Create,True,False,
2025-05-06 09:22:52.093320,19,karensavage,IT,31,vm-star-138,VM,Delete,True,False,
2025-05-06 19:10:52.093320,43,rosejessica,Marketing,58,functions-central-514,Functions,Delete,True,False,
2025-05-06 12:53:52.093320,0,conniegreer,IT,31,vm-star-138,VM,Create,True,False,
2025-05-06 11:14:52.093320,15,millerjessica,Finance,82,functions-organization-844,Functions,Delete,True,False,
2025-05-06 15:50:52.093320,8,emily25,IT,55,appservice-military-199,AppService,Create,True,False,
2025-05-06 14:14:52.093320,47,brownsteven,Engineering,29,vm-person-678,VM,Create,True,False,
2025-05-06 22:14:52.093320,36,qthomas,Sales,81,functions-group-463,Functions,Create,True,False,
2025-05-06 12:32:52.093320,15,millerjessica,Finance,76,appservice-surface-710,AppService,Create,True,False,
2025-05-06 11:28:52.093320,39,znorton,Finance,85,appservice-child-158,AppService,Delete,True,False,
2025-05-06 05:38:52.093320,1,slawrence,Sales,23,functions-PM-360,Functions,Create,True,False,
2025-05-06 16:34:52.093320,32,rodrigueznatalie,Sales,19,storage-yeah-751,Storage,Delete,True,False,
2025-05-06 09:02:52.093320,42,maldonadojohn,Marketing,4,functions-of-137,Functions,Read,True,False,
2025-05-06 17:47:52.093320,41,sandrawatkins,Marketing,18,functions-money-576,Functions,Update,True,False,
2025-05-06 17:00:52.093320,29,staceyyang,Engineering,57,vm-above-244,VM,Delete,True,False,
2025-05-06 10:12:52.093320,3,carrie28,Engineering,74,storage-cause-30,Storage,Create,True,False,
2025-05-06 10:37:52.093320,17,emolina,Marketing,58,functions-central-514,Functions,Create,True,False,
2025-05-06 17:03:52.093320,28,claytonmercer,IT,4,functions-of-137,Functions,Update,True,False,
2025-05-06 14:47:52.093320,23,garrettchristine,Marketing,33,database-play-238,Database,Delete,True,False,
2025-05-06 13:21:52.093320,36,qthomas,Sales,20,storage-they-816,Storage,Update,True,False,
2025-05-06 17:33:52.093320,0,conniegreer,IT,5,vm-early-913,VM,Create,True,False,
2025-05-06 16:16:52.093320,48,kgordon,Engineering,21,storage-design-630,Storage,Create,True,False,
2025-05-06 09:00:52.093320,26,ellisana,IT,11,vm-charge-435,VM,Update,True,False,
2025-05-06 07:37:52.093320,3,carrie28,Engineering,17,appservice-forget-876,AppService,Create,True,False,
2025-05-06 10:47:52.093320,14,sandrawright,Finance,71,appservice-article-428,AppService,Read,True,False,
2025-05-06 10:10:52.093320,48,kgordon,Engineering,91,functions-institution-261,Functions,Delete,True,False,
2025-05-06 09:36:52.093320,13,amysandoval,Finance,94,storage-work-59,Storage,Read,True,False,
2025-05-06 21:32:52.093320,26,ellisana,IT,84,storage-hear-679,Storage,Update,True,False,
2025-05-06 15:55:52.093320,26,ellisana,IT,51,appservice-economic-209,AppService,Create,True,False,
2025-05-06 14:45:52.093320,15,millerjessica,Finance,97,storage-material-269,Storage,Read,True,False,
2025-05-06 11:04:52.093320,45,martinezalyssa,Finance,91,functions-institution-261,Functions,Update,True,False,
2025-05-06 15:19:52.093320,3,carrie28,Engineering,61,functions-per-602,Functions,Delete,True,False,
2025-05-06 17:58:52.093320,3,carrie28,Engineering,74,storage-cause-30,Storage,Create,True,False,
2025-05-06 15:14:52.093320,46,rvalencia,Engineering,51,appservice-economic-209,AppService,Read,True,False,
2025-05-06 12:25:52.093320,49,alexanderdaugherty,IT,62,database-factor-284,Database,Read,True,False,
2025-05-06 17:26:52.093320,8,emily25,IT,83,storage-give-421,Storage,Delete,True,False,
2025-05-06 09:11:52.093320,2,jamiecarr,Sales,53,database-model-991,Database,Create,True,False,
2025-05-06 11:56:52.093320,15,millerjessica,Finance,32,database-end-975,Database,Delete,True,False,
2025-05-06 10:49:52.093320,42,maldonadojohn,Marketing,5,vm-early-913,VM,Read,True,False,
2025-05-06 15:26:52.093320,16,kennedysamantha,IT,48,database-wall-832,Database,Delete,True,False,
2025-05-06 09:44:52.093320,41,sandrawatkins,Marketing,0,appservice-region-146,AppService,Create,True,False,
2025-05-06 14:01:52.093320,41,sandrawatkins,Marketing,25,storage-feeling-738,Storage,Delete,True,False,
2025-05-06 10:55:52.093320,18,briannafox,Engineering,20,storage-they-816,Storage,Update,True,False,
2025-05-06 09:21:52.093320,11,emilysnyder,Engineering,70,functions-site-259,Functions,Read,True,False,
2025-05-06 06:08:52.093320,33,taylorwhite,Finance,40,functions-month-481,Functions,Delete,True,False,
2025-05-06 09:14:52.093320,25,marshallkyle,Marketing,69,appservice-seven-327,AppService,Delete,True,False,
2025-05-06 17:48:52.093320,4,stephencruz,Marketing,81,functions-group-463,Functions,Create,True,False,
2025-05-06 17:27:52.093320,10,xswanson,Engineering,73,vm-billion-858,VM,Read,True,False,
2025-05-06 05:46:52.093320,49,alexanderdaugherty,IT,93,functions-mother-995,Functions,Delete,True,False,
2025-05-06 12:39:52.093320,39,znorton,Finance,98,functions-thought-390,Functions,Create,True,False,
2025-05-06 13:30:52.093320,2,jamiecarr,Sales,15,database-environmental-36,Database,Read,True,False,
2025-05-06 17:30:52.093320,22,joshuagarrison,Engineering,13,database-meeting-438,Database,Read,True,False,
2025-05-06 10:54:52.093320,44,nicholasbartlett,Finance,49,storage-national-371,Storage,Read,True,False,
2025-05-06 14:05:52.093320,31,merrittjoseph,Marketing,12,vm-like-137,VM,Read,True,False,
2025-05-06 10:37:52.093320,16,kennedysamantha,IT,40,functions-month-481,Functions,Create,True,False,
2025-05-06 11:55:52.093320,23,garrettchristine,Marketing,88,storage-direction-172,Storage,Read,True,False,
2025-05-06 13:49:52.093320,31,merrittjoseph,Marketing,88,storage-direction-172,Storage,Read,True,False,
2025-05-06 16:31:52.093320,22,joshuagarrison,Engineering,2,storage-everyone-883,Storage,Delete,True,False,
2025-05-06 13:37:52.093320,1,slawrence,Sales,86,database-article-540,Database,Delete,True,False,
2025-05-06 11:22:52.093320,33,taylorwhite,Finance,22,vm-face-176,VM,Update,True,False,
2025-05-06 12:40:52.093320,6,brivera,Sales,65,appservice-even-545,AppService,Delete,True,False,
2025-05-06 10:41:52.093320,31,merrittjoseph,Marketing,87,vm-consumer-532,VM,Create,True,False,
2025-05-06 14:56:52.093320,4,stephencruz,Marketing,5,vm-early-913,VM,Delete,True,False,
2025-05-06 09:03:52.093320,18,briannafox,Engineering,85,appservice-child-158,AppService,Update,True,False,
2025-05-06 11:13:52.093320,13,amysandoval,Finance,91,functions-institution-261,Functions,Create,True,False,
2025-05-06 13:08:52.093320,31,merrittjoseph,Marketing,0,appservice-region-146,AppService,Delete,True,False,
2025-05-06 13:35:52.093320,12,zmendoza,Marketing,6,appservice-state-697,AppService,Update,True,False,
2025-05-06 16:18:52.093320,7,owenskimberly,Engineering,69,appservice-seven-327,AppService,Delete,True,False,
2025-05-06 12:16:52.093320,21,richard80,Sales,67,functions-drive-59,Functions,Create,True,False,
2025-05-06 13:19:52.093320,13,amysandoval,Finance,10,appservice-foreign-821,AppService,Update,True,False,
2025-05-06 09:26:52.093320,34,mayoderrick,Sales,42,storage-measure-758,Storage,Create,True,False,
2025-05-06 17:01:52.093320,27,josephspears,Marketing,58,functions-central-514,Functions,Delete,True,False,
2025-05-06 13:22:52.093320,46,rvalencia,Engineering,40,functions-month-481,Functions,Update,True,False,
2025-05-06 17:59:52.093320,34,mayoderrick,Sales,90,storage-north-682,Storage,Update,False,False,
2025-05-06 12:28:52.093320,5,christopher97,Finance,31,vm-star-138,VM,Delete,True,False,
2025-05-07 18:31:52.093320,39,znorton,Finance,33,database-play-238,Database,Delete,True,False,
2025-05-07 12:57:52.093320,16,kennedysamantha,IT,65,appservice-even-545,AppService,Read,True,False,
2025-05-07 11:47:52.093320,23,garrettchristine,Marketing,92,functions-process-289,Functions,Delete,False,False,
2025-05-07 14:05:52.093320,17,emolina,Marketing,3,storage-officer-499,Storage,Create,True,False,
2025-05-07 12:25:52.093320,12,zmendoza,Marketing,81,functions-group-463,Functions,Update,True,False,
2025-05-07 15:03:52.093320,6,brivera,Sales,2,storage-everyone-883,Storage,Delete,True,False,
2025-05-07 15:05:52.093320,46,rvalencia,Engineering,66,database-future-734,Database,Update,True,False,
2025-05-07 12:01:52.093320,32,rodrigueznatalie,Sales,58,functions-central-514,Functions,Update,True,False,
2025-05-07 09:51:52.093320,28,claytonmercer,IT,74,storage-cause-30,Storage,Delete,True,False,
2025-05-07 13:46:52.093320,15,millerjessica,Finance,62,database-factor-284,Database,Read,True,False,
2025-05-07 23:09:52.093320,24,shortmelissa,Marketing,57,vm-above-244,VM,Create,True,False,
2025-05-07 16:34:52.093320,28,claytonmercer,IT,25,storage-feeling-738,Storage,Delete,True,False,
2025-05-07 10:40:52.093320,4,stephencruz,Marketing,53,database-model-991,Database,Delete,True,False,
2025-05-07 11:08:52.093320,16,kennedysamantha,IT,20,storage-they-816,Storage,Create,True,False,
2025-05-07 14:58:52.093320,41,sandrawatkins,Marketing,24,vm-charge-568,VM,Update,True,False,
2025-05-07 12:16:52.093320,22,joshuagarrison,Engineering,62,database-factor-284,Database,Read,True,False,
2025-05-07 15:08:52.093320,20,williamwoods,IT,11,vm-charge-435,VM,Update,True,False,
2025-05-07 12:21:52.093320,19,karensavage,IT,26,functions-finally-191,Functions,Create,True,False,
2025-05-07 09:49:52.093320,24,shortmelissa,Marketing,1,functions-particular-583,Functions,Read,False,False,
2025-05-07 10:37:52.093320,13,amysandoval,Finance,59,database-model-12,Database,Delete,True,False,
2025-05-07 14:30:52.093320,4,stephencruz,Marketing,7,appservice-wonder-227,AppService,Create,True,False,
2025-05-07 11:39:52.093320,2,jamiecarr,Sales,26,functions-finally-191,Functions,Read,True,False,
2025-05-07 01:36:52.093320,8,emily25,IT,63,vm-traditional-417,VM,Read,True,False,
2025-05-07 13:49:52.093320,20,williamwoods,IT,26,functions-finally-191,Functions,Delete,True,False,
2025-05-07 17:21:52.093320,9,brandon27,Engineering,82,functions-organization-844,Functions,Read,True,False,
2025-05-07 12:01:52.093320,18,briannafox,Engineering,13,database-meeting-438,Database,Update,True,False,
2025-05-07 12:53:52.093320,22,joshuagarrison,Engineering,23,functions-PM-360,Functions,Read,True,False,
2025-05-07 10:05:52.093320,21,richard80,Sales,7,appservice-wonder-227,AppService,Read,True,False,
2025-05-07 09:10:52.093320,42,maldonadojohn,Marketing,86,database-article-540,Database,Create,True,False,
2025-05-07 13:56:52.093320,23,garrettchristine,Marketing,27,storage-possible-820,Storage,Delete,True,False,
2025-05-07 11:40:52.093320,1,slawrence,Sales,67,functions-drive-59,Functions,Create,True,False,
2025-05-07 10:38:52.093320,48,kgordon,Engineering,60,appservice-another-267,AppService,Read,True,False,
2025-05-07 10:36:52.093320,48,kgordon,Engineering,89,vm-hundred-61,VM,Update,True,False,
2025-05-07 12:46:52.093320,34,mayoderrick,Sales,51,appservice-economic-209,AppService,Update,True,False,
2025-05-07 16:33:52.093320,18,briannafox,Engineering,75,vm-sport-20,VM,Create,True,False,
2025-05-07 13:33:52.093320,43,rosejessica,Marketing,16,functions-stock-550,Functions,Update,True,False,
2025-05-07 15:09:52.093320,16,kennedysamantha,IT,82,functions-organization-844,Functions,Delete,True,False,
2025-05-07 16:05:52.093320,1,slawrence,Sales,73,vm-billion-858,VM,Delete,True,False,
2025-05-07 23:58:52.093320,18,briannafox,Engineering,34,appservice-yet-402,AppService,Create,True,False,
2025-05-07 11:31:52.093320,21,richard80,Sales,75,vm-sport-20,VM,Create,True,False,
2025-05-07 14:29:52.093320,47,brownsteven,Engineering,10,appservice-foreign-821,AppService,Create,True,False,
2025-05-07 06:47:52.093320,46,rvalencia,Engineering,59,database-model-12,Database,Delete,True,False,
2025-05-07 09:53:52.093320,20,williamwoods,IT,17,appservice-forget-876,AppService,Delete,True,False,
2025-05-07 12:08:52.093320,36,qthomas,Sales,90,storage-north-682,Storage,Read,True,False,
2025-05-07 15:24:52.093320,12,zmendoza,Marketing,57,vm-above-244,VM,Create,True,False,
2025-05-07 13:58:52.093320,42,maldonadojohn,Marketing,43,functions-employee-459,Functions,Create,True,False,
2025-05-07 12:25:52.093320,13,amysandoval,Finance,21,storage-design-630,Storage,Create,True,False,
2025-05-07 07:51:52.093320,6,brivera,Sales,40,functions-month-481,Functions,Create,True,False,
2025-05-07 11:09:52.093320,31,merrittjoseph,Marketing,35,functions-project-884,Functions,Delete,True,False,
2025-05-07 17:36:52.093320,27,josephspears,Marketing,37,functions-two-378,Functions,Create,True,False,
2025-05-07 08:45:52.093320,35,darrell56,Sales,75,vm-sport-20,VM,Create,True,False,
2025-05-07 12:25:52.093320,22,joshuagarrison,Engineering,7,appservice-wonder-227,AppService,Create,True,False,
2025-05-07 22:54:52.093320,17,emolina,Marketing,59,database-model-12,Database,Read,True,False,
2025-05-07 12:55:52.093320,29,staceyyang,Engineering,46,storage-owner-71,Storage,Create,True,False,
2025-05-07 09:43:52.093320,6,brivera,Sales,61,functions-per-602,Functions,Create,True,False,
2025-05-07 13:31:52.093320,6,brivera,Sales,16,functions-stock-550,Functions,Delete,True,False,
2025-05-07 09:01:52.093320,33,taylorwhite,Finance,1,functions-particular-583,Functions,Create,True,False,
2025-05-07 22:01:52.093320,38,johnproctor,Marketing,91,functions-institution-261,Functions,Read,True,False,
2025-05-07 09:25:52.093320,30,ydennis,Engineering,50,functions-attorney-835,Functions,Update,True,False,
2025-05-07 12:59:52.093320,31,merrittjoseph,Marketing,48,database-wall-832,Database,Update,True,False,
2025-05-07 09:51:52.093320,15,millerjessica,Finance,60,appservice-another-267,AppService,Read,True,False,
